train_id,station_code,arr_sched,arr_actual,dep_sched,dep_actual,arr_delay,dep_delay
53343_2025-11-03,CHANDRAPURA4,2025-11-03 05:49,2025-11-03 06:05,2025-11-03 05:51,2025-11-03 06:11,16.0,20.0
53343_2025-11-03,BHANDARIDAH2,2025-11-03 06:00,2025-11-03 07:50,2025-11-03 06:02,2025-11-03 07:51,110.0,109.0
53343_2025-11-03,PHUSRO51KMHR,2025-11-03 06:08,2025-11-03 08:00,2025-11-03 06:10,2025-11-03 08:02,112.0,112.0
53343_2025-11-03,AMLO35KMHR,2025-11-03 06:15,2025-11-03 08:07,2025-11-03 06:17,2025-11-03 08:09,112.0,112.0
53343_2025-11-03,BERMO70KMHR,2025-11-03 06:23,2025-11-03 08:13,2025-11-03 06:25,2025-11-03 08:15,110.0,110.0
53343_2025-11-03,JARANGDIH,2025-11-03 06:30,2025-11-03 06:30,2025-11-03 06:32,2025-11-03 06:32,0.0,0.0
53343_2025-11-03,BOKAROTHERMA,2025-11-03 06:39,2025-11-03 08:34,2025-11-03 06:41,2025-11-03 08:36,115.0,115.0
53343_2025-11-03,GUMIA70KMHR,2025-11-03 06:48,2025-11-03 08:44,2025-11-03 06:50,2025-11-03 08:47,116.0,117.0
53343_2025-11-03,DUMRIBIHARE7,2025-11-03 06:58,2025-11-03 08:55,2025-11-03 07:00,2025-11-03 08:57,117.0,117.0
53343_2025-11-03,DANEA74KMHR,2025-11-03 07:12,2025-11-03 09:11,2025-11-03 07:14,2025-11-03 09:13,119.0,119.0
53343_2025-11-03,JOGESHWARBIH,2025-11-03 07:26,2025-11-03 09:23,2025-11-03 07:28,2025-11-03 09:24,117.0,116.0
53343_2025-11-03,CHAINPUR52KM,2025-11-03 07:35,2025-11-03 09:31,2025-11-03 07:37,2025-11-03 09:35,116.0,118.0
53343_2025-11-03,KARMAHAT66KM,2025-11-03 07:44,2025-11-03 09:42,2025-11-03 07:46,2025-11-03 09:44,118.0,118.0
53343_2025-11-03,DIGWARHALT,2025-11-03 07:53,2025-11-03 07:53,2025-11-03 07:54,2025-11-03 07:54,0.0,0.0
53343_2025-11-03,RANCHIROAD1K,2025-11-03 08:01,2025-11-03 09:55,2025-11-03 08:03,2025-11-03 09:58,114.0,115.0
53343_2025-11-03,ARIGADA45KMH,2025-11-03 08:10,2025-11-03 10:08,2025-11-03 08:12,2025-11-03 10:09,118.0,117.0
53343_2025-11-03,BARKAKANA35K,2025-11-03 08:45,2025-11-03 10:19,2025-11-03 09:05,2025-11-03 10:49,94.0,104.0
53343_2025-11-03,BHURKUNDA70K,2025-11-03 09:20,2025-11-03 11:05,2025-11-03 09:22,2025-11-03 11:14,105.0,112.0
53343_2025-11-03,PATRATU84KMH,2025-11-03 09:30,2025-11-03 11:23,2025-11-03 09:32,2025-11-03 11:27,113.0,115.0
53343_2025-11-03,TOKISUD59KMH,2025-11-03 09:39,2025-11-03 11:38,2025-11-03 09:41,2025-11-03 11:41,119.0,120.0
53343_2025-11-03,HENDEGIR59KM,2025-11-03 09:49,2025-11-03 11:55,2025-11-03 09:51,2025-11-03 11:56,126.0,125.0
53343_2025-11-03,KOLE55KMHR,2025-11-03 09:59,2025-11-03 12:06,2025-11-03 10:00,2025-11-03 12:27,127.0,147.0
53343_2025-11-03,RAY83KMHR,2025-11-03 10:07,2025-11-03 12:35,2025-11-03 10:09,2025-11-03 13:11,148.0,182.0
53343_2025-11-03,KHALARI73KMH,2025-11-03 10:17,2025-11-03 13:20,2025-11-03 10:19,2025-11-03 13:27,183.0,188.0
53343_2025-11-03,ADSBYGOOGLEW,,,,,,
53343_2025-11-03,MCCLUSKIEGAN,2025-11-03 10:27,2025-11-03 10:27,2025-11-03 10:29,2025-11-03 10:29,0.0,0.0
53343_2025-11-03,NINDRA,2025-11-03 10:37,2025-11-03 10:37,2025-11-03 10:38,2025-11-03 10:38,0.0,0.0
53343_2025-11-03,MAHUAMILAN,2025-11-03 10:46,2025-11-03 10:46,2025-11-03 10:48,2025-11-03 10:48,0.0,0.0
53343_2025-11-03,TORI,2025-11-03 10:56,2025-11-03 10:56,2025-11-03 10:58,2025-11-03 10:58,0.0,0.0
53343_2025-11-03,CHETAR,2025-11-03 11:08,2025-11-03 11:08,2025-11-03 11:10,2025-11-03 11:10,0.0,0.0
53343_2025-11-03,RICHUGHUTU,2025-11-03 11:19,2025-11-03 11:19,2025-11-03 11:21,2025-11-03 11:21,0.0,0.0
53343_2025-11-03,DEMU,2025-11-03 11:29,2025-11-03 11:29,2025-11-03 11:31,2025-11-03 11:31,0.0,0.0
53343_2025-11-03,LATEHAR,2025-11-03 11:38,2025-11-03 11:38,2025-11-03 11:40,2025-11-03 11:40,0.0,0.0
53343_2025-11-03,BENDI,2025-11-03 11:48,2025-11-03 11:48,2025-11-03 11:50,2025-11-03 11:50,0.0,0.0
53343_2025-11-03,KUMENDI,2025-11-03 11:57,2025-11-03 11:57,2025-11-03 11:59,2025-11-03 11:59,0.0,0.0
53343_2025-11-03,HEHEGARAHALT,2025-11-03 12:09,2025-11-03 12:09,2025-11-03 12:11,2025-11-03 12:11,0.0,0.0
53343_2025-11-03,CHHIPADOHAR,2025-11-03 12:21,2025-11-03 12:21,2025-11-03 12:23,2025-11-03 12:23,0.0,0.0
53343_2025-11-03,BARWADIH,2025-11-03 12:35,2025-11-03 12:35,2025-11-03 12:40,2025-11-03 12:40,0.0,0.0
53343_2025-11-03,MANGRA,2025-11-03 12:46,2025-11-03 12:46,2025-11-03 12:48,2025-11-03 12:48,0.0,0.0
53343_2025-11-03,KECKHI,2025-11-03 12:58,2025-11-03 12:58,2025-11-03 13:00,2025-11-03 13:00,0.0,0.0
53343_2025-11-03,CHIANKI,2025-11-03 13:05,2025-11-03 13:05,2025-11-03 13:07,2025-11-03 13:07,0.0,0.0
53343_2025-11-03,DALTONGANJ,2025-11-03 13:41,2025-11-03 13:41,2025-11-03 13:46,2025-11-03 13:46,0.0,0.0
53343_2025-11-03,KAJRI,2025-11-03 13:54,2025-11-03 13:54,2025-11-03 13:56,2025-11-03 13:56,0.0,0.0
53343_2025-11-03,RAJHURA,2025-11-03 14:03,2025-11-03 14:03,2025-11-03 14:05,2025-11-03 14:05,0.0,0.0
53343_2025-11-03,LALGARHBIHAR,2025-11-03 14:12,2025-11-03 14:12,2025-11-03 14:13,2025-11-03 14:13,0.0,0.0
53343_2025-11-03,TOLRA,2025-11-03 14:19,2025-11-03 14:19,2025-11-03 14:21,2025-11-03 14:21,0.0,0.0
53343_2025-11-03,GARWAROAD,2025-11-03 14:55,2025-11-03 14:55,2025-11-03 15:00,2025-11-03 15:00,0.0,0.0
53343_2025-11-03,GARHWA,2025-11-03 15:09,2025-11-03 15:09,2025-11-03 15:11,2025-11-03 15:11,0.0,0.0
53343_2025-11-03,MERALGRAM,2025-11-03 15:21,2025-11-03 15:21,2025-11-03 15:23,2025-11-03 15:23,0.0,0.0
53343_2025-11-03,RAMNA,2025-11-03 15:33,2025-11-03 15:33,2025-11-03 15:35,2025-11-03 15:35,0.0,0.0
53343_2025-11-03,NAGARUNTARI,2025-11-03 15:47,2025-11-03 15:47,2025-11-03 15:49,2025-11-03 15:49,0.0,0.0
53343_2025-11-03,WYNDHAMGANJ,2025-11-03 16:00,2025-11-03 16:00,2025-11-03 16:02,2025-11-03 16:02,0.0,0.0
53343_2025-11-03,MAHUARIYA,2025-11-03 16:12,2025-11-03 16:12,2025-11-03 16:14,2025-11-03 16:14,0.0,0.0
53343_2025-11-03,DUDDHINAGAR,2025-11-03 16:38,2025-11-03 16:38,2025-11-03 16:40,2025-11-03 16:40,0.0,0.0
53343_2025-11-03,JHAROKHAS,2025-11-03 16:51,2025-11-03 16:51,2025-11-03 16:53,2025-11-03 16:53,0.0,0.0
53343_2025-11-03,MUIRPURROAD,2025-11-03 17:02,2025-11-03 17:02,2025-11-03 17:04,2025-11-03 17:04,0.0,0.0
53343_2025-11-03,RENUKUT,2025-11-03 17:28,2025-11-03 17:28,2025-11-03 17:30,2025-11-03 17:30,0.0,0.0
53343_2025-11-03,JOGIDIH,2025-11-03 17:42,2025-11-03 17:42,2025-11-03 17:44,2025-11-03 17:44,0.0,0.0
53343_2025-11-03,GURMURA,2025-11-03 17:56,2025-11-03 17:56,2025-11-03 17:58,2025-11-03 17:58,0.0,0.0
53343_2025-11-03,SALAIBANWA,2025-11-03 18:05,2025-11-03 18:05,2025-11-03 18:07,2025-11-03 18:07,0.0,0.0
53343_2025-11-03,BILLI,2025-11-03 18:18,2025-11-03 18:18,2025-11-03 18:20,2025-11-03 18:20,0.0,0.0
53343_2025-11-03,CHOPAN,2025-11-03 20:20,2025-11-03 20:20,,,0.0,0.0
55086_2025-11-03,GOMTINAGAR,,,2025-11-03 05:40,2025-11-03 05:47,0.0,7.0
55086_2025-11-03,BADSHAHNAGAR,2025-11-03 05:50,2025-11-03 05:58,2025-11-03 05:53,2025-11-03 06:01,8.0,8.0
55086_2025-11-03,DALIGANJ51KM,2025-11-03 06:05,2025-11-03 06:10,2025-11-03 06:40,2025-11-03 06:40,5.0,0.0
55086_2025-11-03,MOHIBULLAPUR,2025-11-03 06:48,2025-11-03 07:13,2025-11-03 06:50,2025-11-03 07:15,25.0,25.0
55086_2025-11-03,BAKSHIKATALA,2025-11-03 06:59,2025-11-03 07:25,2025-11-03 07:01,2025-11-03 07:27,26.0,26.0
55086_2025-11-03,ITAUNJA,2025-11-03 07:12,2025-11-03 07:12,2025-11-03 07:13,2025-11-03 07:13,0.0,0.0
55086_2025-11-03,ATARIA26KMHR,2025-11-03 07:23,2025-11-03 07:49,2025-11-03 07:25,2025-11-03 07:51,26.0,26.0
55086_2025-11-03,MANWA,2025-11-03 07:31,2025-11-03 07:31,2025-11-03 07:32,2025-11-03 07:32,0.0,0.0
55086_2025-11-03,SIDHAULI19KM,2025-11-03 07:40,2025-11-03 08:05,2025-11-03 07:42,2025-11-03 08:08,25.0,26.0
55086_2025-11-03,SURAINCHAHAL,2025-11-03 07:50,2025-11-03 07:50,2025-11-03 07:51,2025-11-03 07:51,0.0,0.0
55086_2025-11-03,KAMLAPUR8KMH,2025-11-03 08:01,2025-11-03 08:21,2025-11-03 08:03,2025-11-03 08:23,20.0,20.0
55086_2025-11-03,BARAIJALALPU,2025-11-03 08:12,2025-11-03 08:12,2025-11-03 08:13,2025-11-03 08:13,0.0,0.0
55086_2025-11-03,KHAIRATABAD3,2025-11-03 08:26,2025-11-03 08:40,2025-11-03 08:28,2025-11-03 08:42,14.0,14.0
55086_2025-11-03,SITAPUR50KMH,2025-11-03 08:45,2025-11-03 08:53,2025-11-03 08:50,2025-11-03 08:57,8.0,7.0
55086_2025-11-03,BHURJIHABARA,2025-11-03 09:01,2025-11-03 09:01,2025-11-03 09:02,2025-11-03 09:02,0.0,0.0
55086_2025-11-03,JHAREKAPUR,2025-11-03 09:08,2025-11-03 09:08,2025-11-03 09:09,2025-11-03 09:09,0.0,0.0
55086_2025-11-03,PARSEHRAMAL,2025-11-03 09:15,2025-11-03 09:15,2025-11-03 09:16,2025-11-03 09:16,0.0,0.0
55086_2025-11-03,HARGAON45KMH,2025-11-03 09:22,2025-11-03 09:28,2025-11-03 09:24,2025-11-03 10:22,6.0,58.0
55086_2025-11-03,OEL,2025-11-03 09:34,2025-11-03 09:34,2025-11-03 09:35,2025-11-03 09:35,0.0,0.0
55086_2025-11-03,KADIPURSANIH,2025-11-03 09:41,2025-11-03 09:41,2025-11-03 09:42,2025-11-03 09:42,0.0,0.0
55086_2025-11-03,KHIRITOWN,2025-11-03 09:48,2025-11-03 09:48,2025-11-03 09:49,2025-11-03 09:49,0.0,0.0
55086_2025-11-03,LAKHIMPUR4KM,2025-11-03 09:55,2025-11-03 10:47,2025-11-03 09:57,2025-11-03 10:49,52.0,52.0
55086_2025-11-03,DEOKALI,2025-11-03 10:06,2025-11-03 10:06,2025-11-03 10:07,2025-11-03 10:07,0.0,0.0
55086_2025-11-03,PHARADAHAN6K,2025-11-03 10:16,2025-11-03 11:08,2025-11-03 10:18,2025-11-03 11:10,52.0,52.0
55086_2025-11-03,RAZAGANJ,2025-11-03 10:28,2025-11-03 10:28,2025-11-03 10:29,2025-11-03 10:29,0.0,0.0
55086_2025-11-03,BAHELIABUZUR,2025-11-03 10:34,2025-11-03 10:34,2025-11-03 10:35,2025-11-03 10:35,0.0,0.0
55086_2025-11-03,GOLAGOKARANA,2025-11-03 10:44,2025-11-03 11:33,2025-11-03 10:46,2025-11-03 11:35,49.0,49.0
55086_2025-11-03,BANKEGANJ86K,2025-11-03 11:56,2025-11-03 11:46,2025-11-03 11:58,2025-11-03 12:09,-10.0,11.0
55086_2025-11-03,MAILANI89KMH,2025-11-03 12:30,2025-11-03 12:25,2025-11-03 12:40,2025-11-03 12:40,-5.0,0.0
55086_2025-11-03,AKELAHANSPUR,2025-11-03 12:47,2025-11-03 12:47,2025-11-03 12:48,2025-11-03 12:48,0.0,0.0
55086_2025-11-03,SEHRAMAU31KM,2025-11-03 12:58,2025-11-03 12:59,2025-11-03 13:00,2025-11-03 13:01,1.0,1.0
55086_2025-11-03,KURRAIYA,2025-11-03 13:08,2025-11-03 13:08,2025-11-03 13:09,2025-11-03 13:09,0.0,0.0
55086_2025-11-03,DUDHIYAKHURD,2025-11-03 13:21,2025-11-03 13:22,2025-11-03 13:23,2025-11-03 13:24,1.0,1.0
55086_2025-11-03,ADSBYGOOGLEW,,,,,,
55086_2025-11-03,UDAIYAPURKHU,2025-11-03 13:29,2025-11-03 13:29,2025-11-03 13:30,2025-11-03 13:30,0.0,0.0
55086_2025-11-03,PURANPUR,2025-11-03 13:39,2025-11-03 13:39,2025-11-03 13:43,2025-11-03 13:43,0.0,0.0
55086_2025-11-03,PRASADPUR,2025-11-03 13:49,2025-11-03 13:49,2025-11-03 13:50,2025-11-03 13:50,0.0,0.0
55086_2025-11-03,SHAHGARH,2025-11-03 13:54,2025-11-03 13:54,2025-11-03 13:56,2025-11-03 13:56,0.0,0.0
55086_2025-11-03,SANDAI,2025-11-03 14:03,2025-11-03 14:03,2025-11-03 14:04,2025-11-03 14:04,0.0,0.0
55086_2025-11-03,MALA,2025-11-03 14:33,2025-11-03 14:33,2025-11-03 14:35,2025-11-03 14:35,0.0,0.0
55086_2025-11-03,DIYURI,2025-11-03 14:36,2025-11-03 14:36,2025-11-03 14:37,2025-11-03 14:37,0.0,0.0
55086_2025-11-03,PILIBHIT,2025-11-03 15:25,2025-11-03 15:25,,,0.0,0.0
04217_2025-11-03,VARANASI,,,2025-11-03 06:25,2025-11-03 06:29,0.0,4.0
04217_2025-11-03,BABATPUR65KM,2025-11-03 06:44,2025-11-03 06:56,2025-11-03 06:45,2025-11-03 06:58,12.0,13.0
04217_2025-11-03,JAUNPUR76KMH,2025-11-03 07:18,2025-11-03 07:45,2025-11-03 07:20,2025-11-03 07:47,27.0,27.0
04217_2025-11-03,SHAHGANJ105K,2025-11-03 07:48,2025-11-03 08:18,2025-11-03 07:50,2025-11-03 08:19,30.0,29.0
04217_2025-11-03,AKBARPUR117K,2025-11-03 08:22,2025-11-03 08:55,2025-11-03 08:24,2025-11-03 08:59,33.0,35.0
04217_2025-11-03,GOSHAINGANJ1,2025-11-03 08:40,2025-11-03 09:20,2025-11-03 08:41,2025-11-03 09:22,40.0,41.0
04217_2025-11-03,AYODHYADHAM7,2025-11-03 09:02,2025-11-03 10:04,2025-11-03 09:04,2025-11-03 10:08,62.0,64.0
04217_2025-11-03,RUDAULI87KMH,2025-11-03 09:43,2025-11-03 10:57,2025-11-03 09:45,2025-11-03 10:58,74.0,73.0
04217_2025-11-03,DARYABAD110K,2025-11-03 10:13,2025-11-03 11:18,2025-11-03 10:15,2025-11-03 11:21,65.0,66.0
04217_2025-11-03,BARABANKI114,2025-11-03 11:02,2025-11-03 11:53,2025-11-03 11:04,2025-11-03 11:58,51.0,54.0
04217_2025-11-03,DILKUSHACABI,2025-11-03 13:27,2025-11-03 13:27,2025-11-03 13:27,2025-11-03 13:27,0.0,0.0
04217_2025-11-03,ADSBYGOOGLEW,,,,,,
04217_2025-11-03,LUCKNOW,2025-11-03 11:45,2025-11-03 11:45,,,0.0,0.0
11057_2025-11-03,CSHIVAJIMAHT,,,2025-11-03 23:30,2025-11-03 23:33,0.0,3.0
11057_2025-11-03,DADAR36KMHR,2025-11-03 23:37,2025-11-03 23:55,2025-11-03 23:40,2025-11-03 23:57,18.0,17.0
11057_2025-11-03,THANE3KMHR,2025-11-03 00:02,2025-11-03 00:17,2025-11-03 00:05,2025-11-03 00:20,15.0,15.0
11057_2025-11-03,KALYAN69KMHR,2025-11-03 00:32,2025-11-03 00:47,2025-11-03 00:35,2025-11-03 00:54,15.0,19.0
11057_2025-11-03,KASARA98KMHR,2025-11-03 01:28,2025-11-03 02:00,2025-11-03 01:31,2025-11-03 02:10,32.0,39.0
11057_2025-11-03,DEVLALI87KMH,2025-11-03 02:43,2025-11-03 03:15,2025-11-03 02:44,2025-11-03 03:17,32.0,33.0
11057_2025-11-03,NASIKROAD81K,2025-11-03 02:50,2025-11-03 03:24,2025-11-03 02:55,2025-11-03 03:27,34.0,32.0
11057_2025-11-03,MANMAD128KMH,2025-11-03 04:02,2025-11-03 04:22,2025-11-03 04:05,2025-11-03 04:26,20.0,21.0
11057_2025-11-03,CHALISGAON12,2025-11-03 04:58,2025-11-03 05:16,2025-11-03 05:00,2025-11-03 05:18,18.0,18.0
11057_2025-11-03,PACHORA117KM,2025-11-03 05:28,2025-11-03 05:55,2025-11-03 05:30,2025-11-03 05:57,27.0,27.0
11057_2025-11-03,JALGAON99KMH,2025-11-03 06:13,2025-11-03 06:43,2025-11-03 06:15,2025-11-03 06:45,30.0,30.0
11057_2025-11-03,BHUSAVAL91KM,2025-11-03 06:45,2025-11-03 07:10,2025-11-03 06:50,2025-11-03 07:22,25.0,32.0
11057_2025-11-03,SAVDA45KMHR,2025-11-03 07:09,2025-11-03 07:54,2025-11-03 07:10,2025-11-03 07:56,45.0,46.0
11057_2025-11-03,RAVER115KMHR,2025-11-03 07:24,2025-11-03 08:11,2025-11-03 07:25,2025-11-03 08:11,47.0,46.0
11057_2025-11-03,BURHANPUR112,2025-11-03 07:43,2025-11-03 08:29,2025-11-03 07:45,2025-11-03 08:32,46.0,47.0
11057_2025-11-03,NEPANAGAR132,2025-11-03 08:08,2025-11-03 08:51,2025-11-03 08:10,2025-11-03 08:56,43.0,46.0
11057_2025-11-03,KHANDWAJUNCT,2025-11-03 09:15,2025-11-03 09:47,2025-11-03 09:20,2025-11-03 09:51,32.0,31.0
11057_2025-11-03,TALVADYA102K,2025-11-03 09:41,2025-11-03 10:05,2025-11-03 09:43,2025-11-03 10:08,24.0,25.0
11057_2025-11-03,CHHANERA153K,2025-11-03 10:04,2025-11-03 10:27,2025-11-03 10:06,2025-11-03 10:41,23.0,35.0
11057_2025-11-03,KHIRKIYA106K,2025-11-03 10:28,2025-11-03 11:09,2025-11-03 10:30,2025-11-03 11:11,41.0,41.0
11057_2025-11-03,HARDA125KMHR,2025-11-03 10:55,2025-11-03 11:34,2025-11-03 10:57,2025-11-03 11:36,39.0,39.0
11057_2025-11-03,TIMARNI102KM,2025-11-03 11:08,2025-11-03 11:50,2025-11-03 11:10,2025-11-03 11:52,42.0,42.0
11057_2025-11-03,BANAPURA117K,2025-11-03 11:30,2025-11-03 12:15,2025-11-03 11:32,2025-11-03 12:17,45.0,45.0
11057_2025-11-03,ITARSI408KMH,2025-11-03 12:25,2025-11-03 12:25,2025-11-03 12:35,2025-11-03 13:05,0.0,30.0
11057_2025-11-03,NARMADAPURAM,2025-11-03 12:52,2025-11-03 13:31,2025-11-03 12:54,2025-11-03 13:32,39.0,38.0
11057_2025-11-03,BUDNI73KMHR,2025-11-03 13:26,2025-11-03 13:41,2025-11-03 13:28,2025-11-03 13:59,15.0,31.0
11057_2025-11-03,OBAIDULLAGAN,2025-11-03 14:08,2025-11-03 14:34,2025-11-03 14:10,2025-11-03 14:37,26.0,27.0
11057_2025-11-03,MANDIDIP103K,2025-11-03 14:23,2025-11-03 14:49,2025-11-03 14:25,2025-11-03 14:51,26.0,26.0
11057_2025-11-03,RANIKAMALAPA,2025-11-03 14:46,2025-11-03 15:02,2025-11-03 14:48,2025-11-03 15:15,16.0,27.0
11057_2025-11-03,BHOPAL38KMHR,2025-11-03 15:25,2025-11-03 15:29,2025-11-03 15:30,2025-11-03 15:35,4.0,5.0
11057_2025-11-03,VIDISHA97KMH,2025-11-03 16:08,2025-11-03 16:27,2025-11-03 16:10,2025-11-03 16:29,19.0,19.0
11057_2025-11-03,GULABHGANJ11,2025-11-03 16:28,2025-11-03 16:47,2025-11-03 16:30,2025-11-03 16:49,19.0,19.0
11057_2025-11-03,GANJBASODA90,2025-11-03 16:45,2025-11-03 17:08,2025-11-03 16:47,2025-11-03 17:10,23.0,23.0
11057_2025-11-03,MANDIBAMORA1,2025-11-03 17:18,2025-11-03 17:34,2025-11-03 17:20,2025-11-03 17:36,16.0,16.0
11057_2025-11-03,BINA95KMHR,2025-11-03 17:50,2025-11-03 17:53,2025-11-03 17:55,2025-11-03 17:57,3.0,2.0
11057_2025-11-03,DHAURA112KMH,2025-11-03 18:20,2025-11-03 18:27,2025-11-03 18:21,2025-11-03 18:30,7.0,9.0
11057_2025-11-03,LALITPUR122K,2025-11-03 18:41,2025-11-03 18:52,2025-11-03 18:43,2025-11-03 18:54,11.0,11.0
11057_2025-11-03,TALBAHAT103K,2025-11-03 19:08,2025-11-03 19:30,2025-11-03 19:10,2025-11-03 19:10,22.0,0.0
11057_2025-11-03,BASAI32KMHR,2025-11-03 19:22,2025-11-03 19:45,2025-11-03 19:24,2025-11-03 19:47,23.0,23.0
11057_2025-11-03,BABINA95KMHR,2025-11-03 19:36,2025-11-03 19:59,2025-11-03 19:38,2025-11-03 20:02,23.0,24.0
11057_2025-11-03,VIRANGANALAK,2025-11-03 20:20,2025-11-03 20:25,2025-11-03 20:28,2025-11-03 20:34,5.0,6.0
11057_2025-11-03,DATIA114KMHR,2025-11-03 20:49,2025-11-03 20:55,2025-11-03 20:51,2025-11-03 20:51,6.0,0.0
11057_2025-11-03,DABRA89KMHR,2025-11-03 21:12,2025-11-03 21:23,2025-11-03 21:14,2025-11-03 21:25,11.0,11.0
11057_2025-11-03,GWALIOR128KM,2025-11-03 21:47,2025-11-03 21:58,2025-11-03 21:49,2025-11-03 21:58,11.0,9.0
11057_2025-11-03,MORENA101KMH,2025-11-03 22:15,2025-11-03 22:34,2025-11-03 22:17,2025-11-03 22:48,19.0,31.0
11057_2025-11-03,DHAULPUR107K,2025-11-03 23:00,2025-11-03 23:13,2025-11-03 23:02,2025-11-03 23:15,13.0,13.0
11057_2025-11-03,AGRACANTT144,2025-11-03 23:50,2025-11-03 23:50,2025-11-03 23:55,2025-11-03 00:00,0.0,-1435.0
11057_2025-11-03,MATHURA108KM,2025-11-03 00:40,2025-11-03 00:48,2025-11-03 00:45,2025-11-03 00:53,8.0,8.0
11057_2025-11-03,KOSIKALAN100,2025-11-03 01:12,2025-11-03 01:32,2025-11-03 01:14,2025-11-03 01:35,20.0,21.0
11057_2025-11-03,PALWAL151KMH,2025-11-03 02:23,2025-11-03 02:02,2025-11-03 02:25,2025-11-03 02:26,-21.0,1.0
11057_2025-11-03,FARIDABAD83K,2025-11-03 02:47,2025-11-03 02:59,2025-11-03 02:49,2025-11-03 03:00,12.0,11.0
11057_2025-11-03,HAZRATNIZAMU,2025-11-03 03:07,2025-11-03 03:20,2025-11-03 03:09,2025-11-03 03:23,13.0,14.0
11057_2025-11-03,NEWDELHI42KM,2025-11-03 03:30,2025-11-03 03:38,2025-11-03 03:45,2025-11-03 03:54,8.0,9.0
11057_2025-11-03,SUBZIMANDI20,2025-11-03 03:59,2025-11-03 04:10,2025-11-03 04:01,2025-11-03 04:12,11.0,11.0
11057_2025-11-03,NARELA116KMH,2025-11-03 04:20,2025-11-03 04:31,2025-11-03 04:22,2025-11-03 04:33,11.0,11.0
11057_2025-11-03,SONIPAT116KM,2025-11-03 04:35,2025-11-03 04:47,2025-11-03 04:37,2025-11-03 04:48,12.0,11.0
11057_2025-11-03,GANAUR128KMH,2025-11-03 04:50,2025-11-03 05:00,2025-11-03 04:52,2025-11-03 05:02,10.0,10.0
11057_2025-11-03,BHODWALMAJRI,2025-11-03 04:58,2025-11-03 05:09,2025-11-03 05:00,2025-11-03 05:11,11.0,11.0
11057_2025-11-03,SAMALKHA83KM,2025-11-03 05:03,2025-11-03 05:19,2025-11-03 05:05,2025-11-03 05:21,16.0,16.0
11057_2025-11-03,PANIPAT126KM,2025-11-03 05:18,2025-11-03 05:34,2025-11-03 05:20,2025-11-03 05:36,16.0,16.0
11057_2025-11-03,KARNAL143KMH,2025-11-03 05:44,2025-11-03 05:59,2025-11-03 05:46,2025-11-03 06:00,15.0,14.0
11057_2025-11-03,NILOKHERI118,2025-11-03 05:59,2025-11-03 06:13,2025-11-03 06:01,2025-11-03 06:15,14.0,14.0
11057_2025-11-03,KURUKSHETRA9,2025-11-03 06:14,2025-11-03 06:32,2025-11-03 06:16,2025-11-03 06:34,18.0,18.0
11057_2025-11-03,SHAHBADMARKN,2025-11-03 06:38,2025-11-03 06:56,2025-11-03 06:40,2025-11-03 07:28,18.0,48.0
11057_2025-11-03,AMBALACANT58,2025-11-03 07:45,2025-11-03 07:58,2025-11-03 07:58,2025-11-03 08:07,13.0,9.0
11057_2025-11-03,AMBALACITY52,2025-11-03 08:09,2025-11-03 08:21,2025-11-03 08:11,2025-11-03 08:24,12.0,13.0
11057_2025-11-03,RAJPURA82KMH,2025-11-03 08:38,2025-11-03 08:47,2025-11-03 08:40,2025-11-03 08:49,9.0,9.0
11057_2025-11-03,PATIALA40KMH,2025-11-03 09:05,2025-11-03 09:47,2025-11-03 09:10,2025-11-03 09:50,42.0,40.0
11057_2025-11-03,NABHA114KMHR,2025-11-03 09:34,2025-11-03 10:11,2025-11-03 09:36,2025-11-03 10:13,37.0,37.0
11057_2025-11-03,DHURI103KMHR,2025-11-03 10:10,2025-11-03 10:38,2025-11-03 10:40,2025-11-03 10:55,28.0,15.0
11057_2025-11-03,MALERKOTLA89,2025-11-03 10:54,2025-11-03 11:13,2025-11-03 10:56,2025-11-03 11:15,19.0,19.0
11057_2025-11-03,AHMADGARH101,2025-11-03 11:12,2025-11-03 11:33,2025-11-03 11:14,2025-11-03 11:41,21.0,27.0
11057_2025-11-03,GILL,2025-11-03 12:12,2025-11-03 12:12,2025-11-03 12:12,2025-11-03 12:12,0.0,0.0
11057_2025-11-03,ADSBYGOOGLEW,,,,,,
11057_2025-11-03,LUDHIANA,2025-11-03 12:45,2025-11-03 12:45,2025-11-03 12:55,2025-11-03 12:55,0.0,0.0
11057_2025-11-03,PHILLAUR,2025-11-03 13:09,2025-11-03 13:09,2025-11-03 13:11,2025-11-03 13:11,0.0,0.0
11057_2025-11-03,GORAYA,2025-11-03 13:24,2025-11-03 13:24,2025-11-03 13:25,2025-11-03 13:25,0.0,0.0
11057_2025-11-03,PHAGWARA,2025-11-03 13:43,2025-11-03 13:43,2025-11-03 13:45,2025-11-03 13:45,0.0,0.0
11057_2025-11-03,JALANDHARCAN,2025-11-03 14:02,2025-11-03 14:02,2025-11-03 14:04,2025-11-03 14:04,0.0,0.0
11057_2025-11-03,JALANDHARCIT,2025-11-03 14:15,2025-11-03 14:15,2025-11-03 14:20,2025-11-03 14:20,0.0,0.0
11057_2025-11-03,BEAS,2025-11-03 14:51,2025-11-03 14:51,2025-11-03 14:53,2025-11-03 14:53,0.0,0.0
11057_2025-11-03,JANDIALA,2025-11-03 15:12,2025-11-03 15:12,2025-11-03 15:14,2025-11-03 15:14,0.0,0.0
